frame,line,hc,hasIRQ,status,pc,opcode,cycles,accepted
0,136,176,0,0x00,0x007F,0xED,21,0
0,136,176,0,0x00,0x007F,0xED,21,0
0,136,176,0,0x00,0x007F,0xED,21,0
0,136,176,0,0x00,0x007F,0xED,21,0
0,137,0,0,0x00,0x007F,0xED,21,0
0,137,31,0,0x00,0x007F,0xED,21,0
0,137,55,0,0x00,0x007F,0xED,21,0
0,137,78,0,0x00,0x007F,0xED,21,0
0,137,102,0,0x00,0x007F,0xED,21,0
0,137,125,0,0x00,0x007F,0xED,21,0
0,137,149,0,0x00,0x007F,0xED,21,0
0,137,176,0,0x00,0x007F,0xED,21,0
0,137,176,0,0x00,0x007F,0xED,21,0
0,137,176,0,0x00,0x007F,0xED,21,0
0,137,176,0,0x00,0x007F,0xED,21,0
0,138,0,0,0x00,0x007F,0xED,21,0
0,138,34,0,0x00,0x007F,0xED,21,0
0,138,58,0,0x00,0x007F,0xED,21,0
0,138,81,0,0x00,0x007F,0xED,21,0
0,138,105,0,0x00,0x007F,0xED,21,0
0,138,129,0,0x00,0x007F,0xED,21,0
0,138,152,0,0x00,0x007F,0xED,21,0
0,138,176,0,0x00,0x007F,0xED,21,0
0,138,175,0,0x00,0x007F,0xED,21,0
0,138,176,0,0x00,0x007F,0xED,21,0
0,138,176,0,0x00,0x007F,0xED,21,0
0,139,0,0,0x00,0x007F,0xED,21,0
0,139,38,0,0x00,0x007F,0xED,21,0
0,139,61,0,0x00,0x007F,0xED,21,0
0,139,85,0,0x00,0x007F,0xED,21,0
0,139,108,0,0x00,0x007F,0xED,21,0
0,139,132,0,0x00,0x007F,0xED,21,0
0,139,176,0,0x00,0x007F,0xED,21,0
0,139,176,0,0x00,0x007F,0xED,21,0
0,139,175,0,0x00,0x007F,0xED,21,0
0,139,176,0,0x00,0x007F,0xED,21,0
0,139,176,0,0x00,0x007F,0xED,21,0
0,140,17,0,0x00,0x007F,0xED,21,0
0,140,41,0,0x00,0x007F,0xED,21,0
0,140,65,0,0x00,0x007F,0xED,21,0
0,140,88,0,0x00,0x007F,0xED,21,0
0,140,112,0,0x00,0x007F,0xED,21,0
0,140,135,0,0x00,0x007F,0xED,21,0
0,140,176,0,0x00,0x007F,0xED,21,0
0,140,176,0,0x00,0x007F,0xED,21,0
0,140,175,0,0x00,0x007F,0xED,21,0
0,140,176,0,0x00,0x007F,0xED,21,0
0,140,176,0,0x00,0x007F,0xED,21,0
0,141,21,0,0x00,0x007F,0xED,21,0
0,141,44,0,0x00,0x007F,0xED,21,0
0,141,68,0,0x00,0x007F,0xED,21,0
0,141,92,0,0x00,0x007F,0xED,21,0
0,141,115,0,0x00,0x007F,0xED,21,0
0,141,139,0,0x00,0x007F,0xED,21,0
0,141,176,0,0x00,0x007F,0xED,21,0
0,141,176,0,0x00,0x007F,0xED,21,0
0,141,175,0,0x00,0x007F,0xED,21,0
0,141,176,0,0x00,0x007F,0xED,21,0
0,142,0,0,0x00,0x007F,0xED,21,0
0,142,24,0,0x00,0x007F,0xED,21,0
0,142,48,0,0x00,0x007F,0xED,21,0
0,142,71,0,0x00,0x007F,0xED,21,0
0,142,95,0,0x00,0x007F,0xED,21,0
0,142,119,0,0x00,0x007F,0xED,21,0
0,142,142,0,0x00,0x007F,0xED,21,0
0,142,176,0,0x00,0x007F,0xED,21,0
0,142,176,0,0x00,0x007F,0xED,21,0
0,142,176,0,0x00,0x007F,0xED,21,0
0,142,176,0,0x00,0x007F,0xED,21,0
0,143,0,0,0x00,0x007F,0xED,21,0
0,143,28,0,0x00,0x007F,0xED,21,0
0,143,51,0,0x00,0x007F,0xED,21,0
0,143,75,0,0x00,0x007F,0xED,21,0
0,143,98,0,0x00,0x007F,0xED,21,0
0,143,122,0,0x00,0x007F,0xED,21,0
0,143,145,0,0x00,0x007F,0xED,21,0
0,143,176,0,0x00,0x007F,0xED,21,0
0,143,176,0,0x00,0x007F,0xED,21,0
0,143,176,0,0x00,0x007F,0xED,21,0
0,143,176,0,0x00,0x007F,0xED,21,0
0,144,0,0,0x00,0x007F,0xED,21,0
0,144,31,0,0x00,0x007F,0xED,21,0
0,144,55,0,0x00,0x007F,0xED,21,0
0,144,78,0,0x00,0x007F,0xED,21,0
0,144,102,0,0x00,0x007F,0xED,21,0
0,144,125,0,0x00,0x007F,0xED,21,0
0,144,149,0,0x00,0x007F,0xED,21,0
0,144,176,0,0x00,0x007F,0xED,21,0
0,144,176,0,0x00,0x007F,0xED,21,0
0,144,176,0,0x00,0x007F,0xED,21,0
0,144,176,0,0x00,0x007F,0xED,21,0
0,145,0,0,0x00,0x007F,0xED,21,0
0,145,34,0,0x00,0x007F,0xED,21,0
0,145,58,0,0x00,0x007F,0xED,21,0
0,145,81,0,0x00,0x007F,0xED,21,0
0,145,105,0,0x00,0x007F,0xED,21,0
0,145,129,0,0x00,0x007F,0xED,21,0
0,145,152,0,0x00,0x007F,0xED,21,0
0,145,176,0,0x00,0x007F,0xED,21,0
0,145,175,0,0x00,0x007F,0xED,21,0
0,145,176,0,0x00,0x007F,0xED,21,0
0,145,176,0,0x00,0x007F,0xED,21,0
0,146,0,0,0x00,0x007F,0xED,21,0
0,146,38,0,0x00,0x007F,0xED,21,0
0,146,61,0,0x00,0x007F,0xED,21,0
0,146,85,0,0x00,0x007F,0xED,21,0
0,146,108,0,0x00,0x007F,0xED,21,0
0,146,132,0,0x00,0x007F,0xED,21,0
0,146,176,0,0x00,0x007F,0xED,21,0
0,146,176,0,0x00,0x007F,0xED,21,0
0,146,175,0,0x00,0x007F,0xED,21,0
0,146,176,0,0x00,0x007F,0xED,21,0
0,146,176,0,0x00,0x007F,0xED,21,0
0,147,17,0,0x00,0x007F,0xED,21,0
0,147,41,0,0x00,0x007F,0xED,21,0
0,147,65,0,0x00,0x007F,0xED,21,0
0,147,88,0,0x00,0x007F,0xED,21,0
0,147,112,0,0x00,0x007F,0xED,21,0
0,147,135,0,0x00,0x007F,0xED,21,0
0,147,176,0,0x00,0x007F,0xED,21,0
0,147,176,0,0x00,0x007F,0xED,21,0
0,147,175,0,0x00,0x007F,0xED,21,0
0,147,176,0,0x00,0x007F,0xED,21,0
0,147,176,0,0x00,0x007F,0xED,21,0
0,148,21,0,0x00,0x007F,0xED,21,0
0,148,44,0,0x00,0x007F,0xED,21,0
0,148,68,0,0x00,0x007F,0xED,21,0
0,148,92,0,0x00,0x007F,0xED,21,0
0,148,115,0,0x00,0x007F,0xED,21,0
0,148,139,0,0x00,0x007F,0xED,21,0
0,148,176,0,0x00,0x007F,0xED,21,0
0,148,176,0,0x00,0x007F,0xED,21,0
0,148,175,0,0x00,0x007F,0xED,21,0
0,148,176,0,0x00,0x007F,0xED,21,0
0,149,0,0,0x00,0x007F,0xED,21,0
0,149,24,0,0x00,0x007F,0xED,21,0
0,149,48,0,0x00,0x007F,0xED,21,0
0,149,71,0,0x00,0x007F,0xED,21,0
0,149,95,0,0x00,0x007F,0xED,21,0
0,149,119,0,0x00,0x007F,0xED,21,0
0,149,142,0,0x00,0x007F,0xED,21,0
0,149,176,0,0x00,0x007F,0xED,21,0
0,149,176,0,0x00,0x007F,0xED,21,0
0,149,176,0,0x00,0x007F,0xED,21,0
0,149,176,0,0x00,0x007F,0xED,21,0
0,150,0,0,0x00,0x007F,0xED,21,0
0,150,28,0,0x00,0x007F,0xED,21,0
0,150,51,0,0x00,0x007F,0xED,21,0
0,150,75,0,0x00,0x007F,0xED,21,0
0,150,98,0,0x00,0x007F,0xED,21,0
0,150,122,0,0x00,0x007F,0xED,21,0
0,150,145,0,0x00,0x007F,0xED,21,0
0,150,176,0,0x00,0x007F,0xED,21,0
0,150,176,0,0x00,0x007F,0xED,21,0
0,150,176,0,0x00,0x007F,0xED,21,0
0,150,176,0,0x00,0x007F,0xED,21,0
0,151,0,0,0x00,0x007F,0xED,21,0
0,151,31,0,0x00,0x007F,0xED,21,0
0,151,55,0,0x00,0x007F,0xED,21,0
0,151,78,0,0x00,0x007F,0xED,21,0
0,151,102,0,0x00,0x007F,0xED,21,0
0,151,125,0,0x00,0x007F,0xED,21,0
0,151,149,0,0x00,0x007F,0xED,21,0
0,151,176,0,0x00,0x007F,0xED,21,0
0,151,176,0,0x00,0x007F,0xED,21,0
0,151,176,0,0x00,0x007F,0xED,21,0
0,151,176,0,0x00,0x007F,0xED,21,0
0,152,0,0,0x00,0x007F,0xED,21,0
0,152,34,0,0x00,0x007F,0xED,21,0
0,152,58,0,0x00,0x007F,0xED,21,0
0,152,81,0,0x00,0x007F,0xED,21,0
0,152,105,0,0x00,0x007F,0xED,21,0
0,152,129,0,0x00,0x007F,0xED,21,0
0,152,152,0,0x00,0x007F,0xED,21,0
0,152,176,0,0x00,0x007F,0xED,21,0
0,152,175,0,0x00,0x007F,0xED,21,0
0,152,176,0,0x00,0x007F,0xED,21,0
0,152,176,0,0x00,0x007F,0xED,21,0
0,153,0,0,0x00,0x007F,0xED,21,0
0,153,38,0,0x00,0x007F,0xED,21,0
0,153,61,0,0x00,0x007F,0xED,21,0
0,153,85,0,0x00,0x007F,0xED,21,0
0,153,108,0,0x00,0x007F,0xED,21,0
0,153,132,0,0x00,0x007F,0xED,21,0
0,153,176,0,0x00,0x007F,0xED,21,0
0,153,176,0,0x00,0x007F,0xED,21,0
0,153,175,0,0x00,0x007F,0xED,21,0
0,153,176,0,0x00,0x007F,0xED,21,0
0,153,176,0,0x00,0x007F,0xED,21,0
0,154,17,0,0x00,0x007F,0xED,21,0
0,154,41,0,0x00,0x007F,0xED,21,0
0,154,65,0,0x00,0x007F,0xED,21,0
0,154,88,0,0x00,0x007F,0xED,21,0
0,154,112,0,0x00,0x007F,0xED,21,0
0,154,135,0,0x00,0x007F,0xED,21,0
0,154,176,0,0x00,0x007F,0xED,21,0
0,154,176,0,0x00,0x007F,0xED,21,0
0,154,175,0,0x00,0x007F,0xED,21,0
0,154,176,0,0x00,0x007F,0xED,21,0
0,154,176,0,0x00,0x007F,0xED,21,0
0,155,21,0,0x00,0x007F,0xED,21,0
0,155,44,0,0x00,0x007F,0xED,21,0
0,155,68,0,0x00,0x007F,0xED,21,0
0,155,92,0,0x00,0x007F,0xED,21,0
0,155,115,0,0x00,0x007F,0xED,21,0
0,155,139,0,0x00,0x007F,0xED,21,0
0,155,176,0,0x00,0x007F,0xED,21,0
0,155,176,0,0x00,0x007F,0xED,21,0
0,155,175,0,0x00,0x007F,0xED,21,0
0,155,176,0,0x00,0x007F,0xED,21,0
0,156,0,0,0x00,0x007F,0xED,21,0
0,156,24,0,0x00,0x007F,0xED,21,0
0,156,48,0,0x00,0x007F,0xED,21,0
0,156,71,0,0x00,0x007F,0xED,21,0
0,156,95,0,0x00,0x007F,0xED,21,0
0,156,119,0,0x00,0x007F,0xED,21,0
0,156,142,0,0x00,0x007F,0xED,21,0
0,156,176,0,0x00,0x007F,0xED,21,0
0,156,176,0,0x00,0x007F,0xED,21,0
0,156,176,0,0x00,0x007F,0xED,21,0
0,156,176,0,0x00,0x007F,0xED,21,0
0,157,0,0,0x00,0x007F,0xED,21,0
0,157,28,0,0x00,0x007F,0xED,21,0
0,157,51,0,0x00,0x007F,0xED,21,0
0,157,75,0,0x00,0x007F,0xED,21,0
0,157,98,0,0x00,0x007F,0xED,21,0
0,157,122,0,0x00,0x007F,0xED,21,0
0,157,145,0,0x00,0x007F,0xED,21,0
0,157,176,0,0x00,0x007F,0xED,21,0
0,157,176,0,0x00,0x007F,0xED,21,0
0,157,176,0,0x00,0x007F,0xED,21,0
0,157,176,0,0x00,0x007F,0xED,21,0
0,158,0,0,0x00,0x007F,0xED,21,0
0,158,31,0,0x00,0x007F,0xED,21,0
0,158,55,0,0x00,0x007F,0xED,21,0
0,158,78,0,0x00,0x007F,0xED,21,0
0,158,102,0,0x00,0x007F,0xED,21,0
0,158,125,0,0x00,0x007F,0xED,21,0
0,158,149,0,0x00,0x007F,0xED,21,0
0,158,176,0,0x00,0x007F,0xED,21,0
0,158,176,0,0x00,0x007F,0xED,21,0
0,158,176,0,0x00,0x007F,0xED,21,0
0,158,176,0,0x00,0x007F,0xED,21,0
0,159,0,0,0x00,0x007F,0xED,21,0
0,159,34,0,0x00,0x007F,0xED,21,0
0,159,58,0,0x00,0x007F,0xED,21,0
0,159,81,0,0x00,0x007F,0xED,21,0
0,159,105,0,0x00,0x007F,0xED,21,0
0,159,129,0,0x00,0x007F,0xED,21,0
0,159,152,0,0x00,0x007F,0xED,21,0
0,159,176,0,0x00,0x007F,0xED,21,0
0,159,175,0,0x00,0x007F,0xED,21,0
0,159,176,0,0x00,0x007F,0xED,21,0
0,159,176,0,0x00,0x007F,0xED,21,0
0,160,0,0,0x00,0x007F,0xED,21,0
0,160,38,0,0x00,0x007F,0xED,21,0
0,160,61,0,0x00,0x007F,0xED,21,0
0,160,85,0,0x00,0x007F,0xED,21,0
0,160,108,0,0x00,0x007F,0xED,21,0
0,160,132,0,0x00,0x007F,0xED,21,0
0,160,176,0,0x00,0x007F,0xED,21,0
0,160,176,0,0x00,0x007F,0xED,21,0
0,160,175,0,0x00,0x007F,0xED,21,0
0,160,176,0,0x00,0x007F,0xED,21,0
0,160,176,0,0x00,0x007F,0xED,21,0
0,161,17,0,0x00,0x007F,0xED,21,0
0,161,41,0,0x00,0x007F,0xED,21,0
0,161,65,0,0x00,0x007F,0xED,21,0
0,161,88,0,0x00,0x007F,0xED,21,0
0,161,112,0,0x00,0x007F,0xED,21,0
0,161,135,0,0x00,0x007F,0xED,21,0
0,161,176,0,0x00,0x007F,0xED,21,0
0,161,176,0,0x00,0x007F,0xED,21,0
0,161,175,0,0x00,0x007F,0xED,21,0
0,161,176,0,0x00,0x007F,0xED,21,0
0,161,176,0,0x00,0x007F,0xED,21,0
0,162,21,0,0x00,0x007F,0xED,21,0
0,162,44,0,0x00,0x007F,0xED,21,0
0,162,68,0,0x00,0x007F,0xED,21,0
0,162,92,0,0x00,0x007F,0xED,21,0
0,162,115,0,0x00,0x007F,0xED,21,0
0,162,139,0,0x00,0x007F,0xED,21,0
0,162,176,0,0x00,0x007F,0xED,21,0
0,162,176,0,0x00,0x007F,0xED,21,0
0,162,175,0,0x00,0x007F,0xED,21,0
0,162,176,0,0x00,0x007F,0xED,21,0
0,163,0,0,0x00,0x007F,0xED,21,0
0,163,24,0,0x00,0x007F,0xED,21,0
0,163,48,0,0x00,0x007F,0xED,21,0
0,163,71,0,0x00,0x007F,0xED,21,0
0,163,95,0,0x00,0x007F,0xED,21,0
0,163,119,0,0x00,0x007F,0xED,21,0
0,163,142,0,0x00,0x007F,0xED,21,0
0,163,176,0,0x00,0x007F,0xED,21,0
0,163,176,0,0x00,0x007F,0xED,21,0
0,163,176,0,0x00,0x007F,0xED,21,0
0,163,176,0,0x00,0x007F,0xED,21,0
0,164,0,0,0x00,0x007F,0xED,21,0
0,164,28,0,0x00,0x007F,0xED,21,0
0,164,51,0,0x00,0x007F,0xED,21,0
0,164,75,0,0x00,0x007F,0xED,21,0
0,164,98,0,0x00,0x007F,0xED,21,0
0,164,122,0,0x00,0x007F,0xED,21,0
0,164,145,0,0x00,0x007F,0xED,21,0
0,164,176,0,0x00,0x007F,0xED,21,0
0,164,176,0,0x00,0x007F,0xED,21,0
0,164,176,0,0x00,0x007F,0xED,21,0
0,164,176,0,0x00,0x007F,0xED,21,0
0,165,0,0,0x00,0x007F,0xED,21,0
0,165,31,0,0x00,0x007F,0xED,21,0
0,165,55,0,0x00,0x007F,0xED,21,0
0,165,78,0,0x00,0x007F,0xED,21,0
0,165,102,0,0x00,0x007F,0xED,21,0
0,165,125,0,0x00,0x007F,0xED,21,0
0,165,149,0,0x00,0x007F,0xED,21,0
0,165,176,0,0x00,0x007F,0xED,21,0
0,165,176,0,0x00,0x007F,0xED,21,0
0,165,176,0,0x00,0x007F,0xED,21,0
0,165,176,0,0x00,0x007F,0xED,21,0
0,166,0,0,0x00,0x007F,0xED,21,0
0,166,34,0,0x00,0x007F,0xED,21,0
0,166,58,0,0x00,0x007F,0xED,21,0
0,166,81,0,0x00,0x007F,0xED,21,0
0,166,105,0,0x00,0x007F,0xED,21,0
0,166,129,0,0x00,0x007F,0xED,21,0
0,166,152,0,0x00,0x007F,0xED,21,0
0,166,176,0,0x00,0x007F,0xED,21,0
0,166,175,0,0x00,0x007F,0xED,21,0
0,166,176,0,0x00,0x007F,0xED,21,0
0,166,176,0,0x00,0x007F,0xED,21,0
0,167,0,0,0x00,0x007F,0xED,21,0
0,167,38,0,0x00,0x007F,0xED,21,0
0,167,61,0,0x00,0x007F,0xED,21,0
0,167,85,0,0x00,0x007F,0xED,21,0
0,167,108,0,0x00,0x007F,0xED,21,0
0,167,132,0,0x00,0x007F,0xED,21,0
0,167,176,0,0x00,0x007F,0xED,21,0
0,167,176,0,0x00,0x007F,0xED,21,0
0,167,175,0,0x00,0x007F,0xED,21,0
0,167,176,0,0x00,0x007F,0xED,21,0
0,167,176,0,0x00,0x007F,0xED,21,0
0,168,17,0,0x00,0x007F,0xED,21,0
0,168,41,0,0x00,0x007F,0xED,21,0
0,168,65,0,0x00,0x007F,0xED,21,0
0,168,88,0,0x00,0x007F,0xED,21,0
0,168,112,0,0x00,0x007F,0xED,21,0
0,168,135,0,0x00,0x007F,0xED,21,0
0,168,176,0,0x00,0x007F,0xED,21,0
0,168,176,0,0x00,0x007F,0xED,21,0
0,168,175,0,0x00,0x007F,0xED,21,0
0,168,176,0,0x00,0x007F,0xED,21,0
0,168,176,0,0x00,0x007F,0xED,21,0
0,169,21,0,0x00,0x007F,0xED,21,0
0,169,44,0,0x00,0x007F,0xED,21,0
0,169,68,0,0x00,0x007F,0xED,21,0
0,169,92,0,0x00,0x007F,0xED,21,0
0,169,115,0,0x00,0x007F,0xED,21,0
0,169,139,0,0x00,0x007F,0xED,21,0
0,169,176,0,0x00,0x007F,0xED,21,0
0,169,176,0,0x00,0x007F,0xED,21,0
0,169,175,0,0x00,0x007F,0xED,21,0
0,169,176,0,0x00,0x007F,0xED,21,0
0,170,0,0,0x00,0x007F,0xED,21,0
0,170,24,0,0x00,0x007F,0xED,21,0
0,170,48,0,0x00,0x007F,0xED,21,0
0,170,71,0,0x00,0x007F,0xED,21,0
0,170,95,0,0x00,0x007F,0xED,21,0
0,170,119,0,0x00,0x007F,0xED,21,0
0,170,142,0,0x00,0x007F,0xED,21,0
0,170,176,0,0x00,0x007F,0xED,21,0
0,170,176,0,0x00,0x007F,0xED,21,0
0,170,176,0,0x00,0x007F,0xED,21,0
0,170,176,0,0x00,0x007F,0xED,21,0
0,171,0,0,0x00,0x007F,0xED,21,0
0,171,28,0,0x00,0x007F,0xED,21,0
0,171,51,0,0x00,0x007F,0xED,21,0
0,171,75,0,0x00,0x007F,0xED,21,0
0,171,98,0,0x00,0x007F,0xED,21,0
0,171,122,0,0x00,0x007F,0xED,21,0
0,171,145,0,0x00,0x007F,0xED,21,0
0,171,176,0,0x00,0x007F,0xED,21,0
0,171,176,0,0x00,0x007F,0xED,21,0
0,171,176,0,0x00,0x007F,0xED,21,0
0,171,176,0,0x00,0x007F,0xED,21,0
0,172,0,0,0x00,0x007F,0xED,21,0
0,172,31,0,0x00,0x007F,0xED,21,0
0,172,55,0,0x00,0x007F,0xED,21,0
0,172,78,0,0x00,0x007F,0xED,21,0
0,172,102,0,0x00,0x007F,0xED,21,0
0,172,125,0,0x00,0x007F,0xED,21,0
0,172,149,0,0x00,0x007F,0xED,21,0
0,172,176,0,0x00,0x007F,0xED,21,0
0,172,176,0,0x00,0x007F,0xED,21,0
0,172,176,0,0x00,0x007F,0xED,21,0
0,172,176,0,0x00,0x007F,0xED,21,0
0,173,0,0,0x00,0x007F,0xED,21,0
0,173,34,0,0x00,0x007F,0xED,21,0
0,173,58,0,0x00,0x007F,0xED,21,0
0,173,81,0,0x00,0x007F,0xED,21,0
0,173,105,0,0x00,0x007F,0xED,21,0
0,173,129,0,0x00,0x007F,0xED,21,0
0,173,152,0,0x00,0x007F,0xED,21,0
0,173,176,0,0x00,0x007F,0xED,21,0
0,173,175,0,0x00,0x007F,0xED,21,0
0,173,176,0,0x00,0x007F,0xED,21,0
0,173,176,0,0x00,0x007F,0xED,21,0
0,174,0,0,0x00,0x007F,0xED,21,0
0,174,38,0,0x00,0x007F,0xED,21,0
0,174,61,0,0x00,0x007F,0xED,21,0
0,174,85,0,0x00,0x007F,0xED,21,0
0,174,108,0,0x00,0x007F,0xED,21,0
0,174,132,0,0x00,0x007F,0xED,21,0
0,174,176,0,0x00,0x007F,0xED,21,0
0,174,176,0,0x00,0x007F,0xED,21,0
0,174,175,0,0x00,0x007F,0xED,21,0
0,174,176,0,0x00,0x007F,0xED,21,0
0,174,176,0,0x00,0x007F,0xED,21,0
0,175,17,0,0x00,0x007F,0xED,21,0
0,175,41,0,0x00,0x007F,0xED,21,0
0,175,65,0,0x00,0x007F,0xED,21,0
0,175,88,0,0x00,0x007F,0xED,21,0
0,175,112,0,0x00,0x007F,0xED,21,0
0,175,135,0,0x00,0x007F,0xED,21,0
0,175,176,0,0x00,0x007F,0xED,21,0
0,175,176,0,0x00,0x007F,0xED,21,0
0,175,175,0,0x00,0x007F,0xED,21,0
0,175,176,0,0x00,0x007F,0xED,21,0
0,175,176,0,0x00,0x007F,0xED,21,0
0,176,21,0,0x00,0x007F,0xED,21,0
0,176,44,0,0x00,0x007F,0xED,21,0
0,176,68,0,0x00,0x007F,0xED,21,0
0,176,92,0,0x00,0x007F,0xED,21,0
0,176,115,0,0x00,0x007F,0xED,21,0
0,176,139,0,0x00,0x007F,0xED,21,0
0,176,176,0,0x00,0x007F,0xED,21,0
0,176,176,0,0x00,0x007F,0xED,21,0
0,176,175,0,0x00,0x007F,0xED,21,0
0,176,176,0,0x00,0x007F,0xED,21,0
0,177,0,0,0x00,0x007F,0xED,21,0
0,177,24,0,0x00,0x007F,0xED,21,0
0,177,48,0,0x00,0x007F,0xED,21,0
0,177,71,0,0x00,0x007F,0xED,21,0
0,177,95,0,0x00,0x007F,0xED,21,0
0,177,119,0,0x00,0x007F,0xED,21,0
0,177,142,0,0x00,0x007F,0xED,21,0
0,177,176,0,0x00,0x007F,0xED,21,0
0,177,176,0,0x00,0x007F,0xED,21,0
0,177,176,0,0x00,0x007F,0xED,21,0
0,177,176,0,0x00,0x007F,0xED,21,0
0,178,0,0,0x00,0x007F,0xED,21,0
0,178,28,0,0x00,0x007F,0xED,21,0
0,178,51,0,0x00,0x007F,0xED,21,0
0,178,75,0,0x00,0x007F,0xED,21,0
0,178,98,0,0x00,0x007F,0xED,21,0
0,178,122,0,0x00,0x007F,0xED,21,0
0,178,145,0,0x00,0x007F,0xED,21,0
0,178,176,0,0x00,0x007F,0xED,21,0
0,178,176,0,0x00,0x007F,0xED,21,0
0,178,176,0,0x00,0x007F,0xED,21,0
0,178,176,0,0x00,0x007F,0xED,21,0
0,179,0,0,0x00,0x007F,0xED,21,0
0,179,31,0,0x00,0x007F,0xED,21,0
0,179,55,0,0x00,0x007F,0xED,21,0
0,179,78,0,0x00,0x007F,0xED,21,0
0,179,102,0,0x00,0x007F,0xED,21,0
0,179,125,0,0x00,0x007F,0xED,21,0
0,179,149,0,0x00,0x007F,0xED,21,0
0,179,176,0,0x00,0x007F,0xED,21,0
0,179,176,0,0x00,0x007F,0xED,21,0
0,179,176,0,0x00,0x007F,0xED,21,0
0,179,176,0,0x00,0x007F,0xED,21,0
0,180,0,0,0x00,0x007F,0xED,21,0
0,180,34,0,0x00,0x007F,0xED,21,0
0,180,58,0,0x00,0x007F,0xED,21,0
0,180,81,0,0x00,0x007F,0xED,21,0
0,180,105,0,0x00,0x007F,0xED,21,0
0,180,129,0,0x00,0x007F,0xED,21,0
0,180,152,0,0x00,0x007F,0xED,21,0
0,180,176,0,0x00,0x007F,0xED,21,0
0,180,175,0,0x00,0x007F,0xED,21,0
0,180,176,0,0x00,0x007F,0xED,21,0
0,180,176,0,0x00,0x007F,0xED,21,0
0,181,0,0,0x00,0x007F,0xED,21,0
0,181,38,0,0x00,0x007F,0xED,21,0
0,181,61,0,0x00,0x007F,0xED,21,0
0,181,85,0,0x00,0x007F,0xED,21,0
0,181,108,0,0x00,0x007F,0xED,21,0
0,181,132,0,0x00,0x007F,0xED,21,0
0,181,176,0,0x00,0x007F,0xED,21,0
0,181,176,0,0x00,0x007F,0xED,21,0
0,181,175,0,0x00,0x007F,0xED,21,0
0,181,176,0,0x00,0x007F,0xED,21,0
0,181,176,0,0x00,0x007F,0xED,21,0
0,182,17,0,0x00,0x007F,0xED,21,0
0,182,41,0,0x00,0x007F,0xED,21,0
0,182,65,0,0x00,0x007F,0xED,21,0
0,182,88,0,0x00,0x007F,0xED,21,0
0,182,112,0,0x00,0x007F,0xED,21,0
0,182,135,0,0x00,0x007F,0xED,21,0
0,182,176,0,0x00,0x007F,0xED,21,0
0,182,176,0,0x00,0x007F,0xED,21,0
0,182,175,0,0x00,0x007F,0xED,21,0
0,182,176,0,0x00,0x007F,0xED,21,0
0,182,176,0,0x00,0x007F,0xED,21,0
0,183,21,0,0x00,0x007F,0xED,21,0
0,183,44,0,0x00,0x007F,0xED,21,0
0,183,68,0,0x00,0x007F,0xED,21,0
0,183,92,0,0x00,0x007F,0xED,21,0
0,183,115,0,0x00,0x007F,0xED,21,0
0,183,139,0,0x00,0x007F,0xED,21,0
0,183,176,0,0x00,0x007F,0xED,21,0
0,183,176,0,0x00,0x007F,0xED,21,0
0,183,175,0,0x00,0x007F,0xED,21,0
0,183,176,0,0x00,0x007F,0xED,21,0
0,184,0,0,0x00,0x007F,0xED,21,0
0,184,24,0,0x00,0x007F,0xED,21,0
0,184,48,0,0x00,0x007F,0xED,21,0
0,184,71,0,0x00,0x007F,0xED,21,0
0,184,95,0,0x00,0x007F,0xED,21,0
0,184,119,0,0x00,0x007F,0xED,21,0
0,184,142,0,0x00,0x007F,0xED,21,0
0,184,176,0,0x00,0x007F,0xED,21,0
0,184,176,0,0x00,0x007F,0xED,21,0
0,184,176,0,0x00,0x007F,0xED,21,0
0,184,176,0,0x00,0x007F,0xED,21,0
0,185,0,0,0x00,0x007F,0xED,21,0
0,185,28,0,0x00,0x007F,0xED,21,0
0,185,51,0,0x00,0x007F,0xED,21,0
0,185,75,0,0x00,0x007F,0xED,21,0
0,185,98,0,0x00,0x007F,0xED,21,0
0,185,122,0,0x00,0x007F,0xED,21,0
0,185,145,0,0x00,0x007F,0xED,21,0
0,185,176,0,0x00,0x007F,0xED,21,0
0,185,176,0,0x00,0x007F,0xED,21,0
0,185,176,0,0x00,0x007F,0xED,21,0
0,185,176,0,0x00,0x007F,0xED,21,0
0,186,0,0,0x00,0x007F,0xED,21,0
0,186,31,0,0x00,0x007F,0xED,21,0
0,186,55,0,0x00,0x007F,0xED,21,0
0,186,78,0,0x00,0x007F,0xED,21,0
0,186,102,0,0x00,0x007F,0xED,21,0
0,186,125,0,0x00,0x007F,0xED,21,0
0,186,149,0,0x00,0x007F,0xED,21,0
0,186,176,0,0x00,0x007F,0xED,21,0
0,186,176,0,0x00,0x007F,0xED,21,0
0,186,176,0,0x00,0x007F,0xED,21,0
0,186,176,0,0x00,0x007F,0xED,21,0
0,187,0,0,0x00,0x007F,0xED,21,0
0,187,34,0,0x00,0x007F,0xED,21,0
0,187,58,0,0x00,0x007F,0xED,21,0
0,187,81,0,0x00,0x007F,0xED,21,0
0,187,105,0,0x00,0x007F,0xED,21,0
0,187,129,0,0x00,0x007F,0xED,21,0
0,187,152,0,0x00,0x007F,0xED,21,0
0,187,176,0,0x00,0x007F,0xED,21,0
0,187,175,0,0x00,0x007F,0xED,21,0
0,187,176,0,0x00,0x007F,0xED,21,0
0,187,176,0,0x00,0x007F,0xED,21,0
